Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
gustt1nha,1.1,202.9,1.1,138.2,25.0,19.7,Los Grandes,67.1,78.8,74.6,53.3,74.3
guuih,1.1,203.4,1.2,137.7,22.7,27.2,Rise Gaming,67.6,88.7,73.7,36.0,71.6
h1perZ,0.9,182.0,1.0,113.3,27.0,10.3,NEW ERA,44.6,57.7,32.6,67.8,49.2
h4byn,0.6,132.2,0.5,89.8,16.0,12.0,Patriots,8.9,9.5,8.9,5.2,2.8
hadaL,1.1,244.0,1.0,150.0,36.0,0.0,GotyPeeks,94.9,58.1,89.5,96.4,94.6
hannabacon,0.7,160.2,0.7,105.9,17.0,9.1,Stars Horizon Venus,23.3,21.8,21.8,7.5,10.1
hannah,0.9,197.1,0.9,139.9,22.3,24.4,Gen.G Black,60.3,46.9,76.8,33.0,54.2
happyX,0.8,175.0,0.8,110.3,28.7,0.0,UNB Green Owls,36.8,32.1,27.9,76.6,40.0
hard,1.1,251.2,1.1,160.5,22.6,0.0,GyuBeueumJang,96.0,76.7,95.8,35.4,85.3
harmachim,0.9,158.0,0.7,104.1,35.2,12.6,Lancheira do Tomás,21.5,28.0,20.1,95.7,37.6
haunt,0.4,126.0,0.4,90.6,18.1,10.7,Eros,6.6,4.7,9.1,10.9,2.6
havoc,1.1,240.7,1.2,158.6,30.4,0.0,Renegados,93.7,84.0,95.1,84.5,97.5
hazed,0.9,172.0,0.9,115.8,27.6,17.8,NRG Esports,33.5,54.8,37.2,71.3,47.1
hazy1738,1.2,256.0,1.6,151.8,20.8,29.9,BLC,97.0,99.0,91.0,23.6,87.4
hbk,0.5,138.3,0.4,89.0,37.3,0.0,Pacific Gaming,11.1,6.0,8.5,97.4,23.9
heat,1.1,230.1,1.2,151.4,34.6,17.1,Keyd Stars,88.9,88.3,90.7,94.3,98.0
hellff,1.1,206.9,1.3,132.5,26.8,26.7,Velocity Gaming,70.9,93.7,64.8,66.6,82.5
heltisen,0.8,212.2,0.9,139.4,21.1,17.1,Raiju,76.0,51.3,76.0,25.8,58.9
hesh,0.8,153.4,0.7,107.3,22.1,9.3,Clicken Chickens,18.6,22.9,23.8,32.3,16.0
hexWEDGEMAN,0.8,141.0,0.6,92.0,20.3,0.0,Tunker,12.2,15.3,10.2,20.9,7.2
high,1.0,217.7,1.1,139.5,26.8,11.3,RD E-SPORTS,81.2,78.3,76.1,66.8,85.0
hoody,1.1,215.5,1.1,139.8,27.6,14.6,G2 Esports,78.8,71.7,76.6,71.1,83.7
hoot,0.5,100.3,0.4,66.0,26.0,0.0,Scooby Gang,2.4,3.2,1.9,61.7,9.0
hpz,0.7,203.7,0.7,135.3,16.0,27.7,experientGG,67.8,28.5,69.8,5.2,39.3
hugofar,1.1,222.0,1.2,140.0,18.7,17.7,n0gravity,84.1,81.9,77.2,12.6,68.2
hulio2ru,1.0,156.9,0.9,99.6,26.4,16.7,Alter Ego,20.7,54.3,15.8,64.4,34.0
hummersziN,0.8,148.2,0.7,95.9,30.5,6.1,AJF e-Sports,15.7,26.5,12.5,84.8,29.2
hydro,0.6,162.3,0.6,106.3,14.0,0.0,Team Wizard,24.9,16.2,22.4,2.3,8.5
hyjinx,0.9,193.6,1.0,127.0,24.8,15.0,Moon Raccoons,56.6,57.1,55.0,52.4,55.7
hyouka,0.8,151.6,0.7,100.8,22.8,0.0,REIGNITE,17.4,24.6,16.8,36.3,15.2
hypathor,0.8,153.3,0.7,105.0,21.3,14.0,Oblivion Force,18.6,28.0,21.0,26.9,14.9
hype,1.0,166.2,0.9,110.0,27.1,9.1,OG LDN UTD,28.0,53.5,27.0,68.6,41.3
hyun,0.9,179.9,0.8,116.7,23.9,0.0,Zero MarksMen Silver,42.1,40.6,38.5,45.0,37.8
hyunseo,0.6,143.0,0.5,96.7,31.3,17.0,MEW2,13.0,10.8,13.3,87.2,24.6
hzINSANE,0.8,167.7,0.8,108.0,19.7,50.0,Team Arrow,29.4,33.2,24.6,17.1,18.1
iKoniK,1.0,217.4,1.0,144.5,18.4,17.9,PUGSTARS,80.7,67.7,83.8,11.7,64.3
iNTRO,1.0,189.7,1.1,126.7,32.2,14.3,REJECT,52.3,69.8,54.5,89.3,71.5
iRdy,1.1,191.0,1.1,123.5,27.5,16.1,World Game Star,53.8,76.9,48.7,70.9,66.4
iRoNy,0.8,163.5,0.8,112.0,29.8,4.7,FIRST PIECE,25.7,37.1,30.8,81.6,40.6
iS0,0.8,180.0,0.8,117.0,43.0,0.0,Spectral Esports,42.3,32.8,38.8,99.4,52.8
iSpeeed,1.0,221.0,0.9,146.7,16.7,0.0,nA Whiff Masters,83.4,48.1,86.5,6.6,57.1
iaguin,0.3,68.0,0.2,42.0,13.0,0.0,HCK CIBORGS,0.3,0.9,0.2,1.5,0.2
icy,1.0,198.6,1.0,133.9,24.6,17.6,Cosmic Divide,62.3,63.9,67.2,51.2,64.5
ind1n,0.9,195.2,0.9,128.1,24.0,30.5,BONDE DO TIRINGA,58.6,45.0,57.1,46.3,50.5
infiltrator,1.0,234.1,1.1,150.4,28.9,17.1,Flex Gaming,90.9,71.4,89.9,77.8,92.9
ingg,0.8,203.7,0.8,138.0,27.7,5.7,MEETWO,67.8,31.2,74.2,71.5,64.6
ino,0.5,123.0,0.5,91.6,33.2,0.0,Never Surrender,5.9,11.9,9.7,92.0,22.9
inpeace,0.9,206.0,1.0,135.0,24.0,6.0,SGA,70.1,62.4,69.0,46.3,65.7
insky,1.0,195.2,1.1,129.5,31.0,3.2,Actually Homeless,58.7,75.0,59.7,86.2,76.6
intox,1.1,212.0,1.3,138.3,22.7,21.9,PUGSTARS,76.0,91.7,74.7,36.1,76.2
invy,0.7,179.2,0.8,115.3,34.6,16.9,Oasis Gaming,41.5,35.5,36.1,94.4,51.0
ipLaweLL,0.6,171.0,0.7,101.0,14.0,20.0,Anime Aimers,32.6,20.4,17.0,2.3,9.7
isa1,1.0,231.9,1.0,141.9,23.9,6.9,Stars Horizon Venus,89.9,68.4,80.1,44.7,77.7
isaa,1.1,222.5,1.1,144.5,28.3,34.8,Gamelanders Purple,84.5,75.4,83.7,74.7,90.0
island,0.5,139.2,0.5,91.2,44.3,0.0,dart monkeys,11.5,9.8,9.5,99.5,26.6
isolate,0.6,121.0,0.5,86.0,27.0,6.6,Team TriVec,5.4,11.0,6.8,67.8,14.1
itzRAZER,1.0,202.0,1.0,134.0,35.0,7.0,Hyperzero,66.5,66.5,67.4,95.2,82.4
iyen,1.0,200.9,1.2,130.2,21.0,23.6,Soniqs,65.5,84.5,60.8,24.9,61.0
jD,0.9,197.2,1.0,125.2,12.2,14.4,EDO TENSEI,60.4,58.7,51.8,1.0,39.5
jEEE,1.0,203.8,1.1,136.0,28.6,34.1,NAOS,67.9,70.6,70.8,76.3,78.5
jaapaazyn,0.7,159.0,0.6,111.7,15.7,25.0,NEW ERA,22.2,17.7,30.3,4.7,10.3
jacobin,1.0,171.4,1.0,110.6,24.8,22.1,Tropinha do TIKTOK 2.0,33.2,58.6,28.3,52.7,39.8
jak,0.3,113.7,0.4,78.0,26.7,0.0,Bún bò Huế,4.3,5.4,4.3,65.9,11.4
jakee,1.0,218.1,1.1,145.2,28.0,6.7,Team Reckaroo,81.6,79.1,84.8,73.6,90.2
jammyz,1.1,192.0,1.3,127.2,25.3,13.9,DarkZero Esports,54.7,91.0,55.6,56.4,68.7
jaozy,0.9,198.0,0.9,135.0,35.0,0.0,doidera,61.6,50.7,69.0,95.2,75.5
japo,1.1,230.9,1.3,149.1,24.1,28.5,não temos um plano,89.4,91.5,89.0,47.8,89.8
jarosa,0.6,137.7,0.5,92.0,24.1,0.0,Goofy Gremlins,10.4,8.0,10.2,47.5,10.7
jaure,1.0,219.2,1.2,139.9,25.9,13.8,Maruti Peek,82.3,86.6,76.8,60.9,86.2
jawgemo,1.1,229.8,1.1,148.6,21.8,18.3,Evil Geniuses,88.8,74.8,88.4,29.6,77.1
jayp,1.0,224.8,1.1,143.3,24.2,6.4,SG e-Sports,85.9,78.8,82.1,48.6,82.3
jcStani,1.1,218.4,1.3,141.6,31.8,15.3,Gen.G,81.7,93.1,79.6,88.2,95.3
jcrueL,1.3,243.4,1.6,154.4,21.3,20.3,Complexity,94.6,99.0,92.8,26.7,88.3
jdee,0.4,103.7,0.4,71.3,13.1,7.9,Agoge Gaming,2.9,2.7,2.8,1.6,0.8
jefari,0.8,186.7,0.7,123.6,28.1,0.0,Jit Lickers,49.5,29.7,48.8,74.0,48.9
jeffie,0.8,174.8,0.8,118.6,21.8,13.2,Team Opulence Gold,36.5,39.5,40.9,29.7,31.8
jello,0.6,124.0,0.6,80.0,34.0,13.0,UAESA Green,6.2,14.9,4.9,93.6,22.7
jen,0.7,130.0,0.6,77.3,34.7,0.0,Immortals,8.0,14.1,4.2,94.6,23.1
jfoeN,0.9,171.2,0.8,115.4,20.1,9.4,E-Xolos LAZER,33.0,32.6,36.5,19.6,23.6
jisoon,1.1,209.0,1.3,139.1,27.9,22.0,RUSH,72.9,91.8,75.6,72.2,88.2
jjg,0.8,173.0,0.7,114.7,23.0,15.7,Tidal,34.6,23.4,34.9,38.2,27.0
jjjoshy,0.8,167.8,0.8,111.9,21.6,0.0,Team Blank,29.5,34.8,30.6,28.8,24.2
jmoh,1.1,212.4,1.4,135.4,17.4,17.8,Pioneers,76.3,97.1,69.9,8.5,66.8
jnrz1k,0.6,116.0,0.4,94.0,25.0,11.0,Raiju e-sports,4.6,3.3,11.3,54.1,9.9
john,1.0,207.3,1.0,132.7,40.7,5.7,Thanos Mug Academy,71.4,63.7,65.0,98.8,83.9
johnqt,1.1,198.5,1.4,131.4,26.1,17.2,Ghost Gaming,62.3,96.3,63.0,62.6,78.0
joslyn,0.6,134.7,0.5,91.7,26.3,25.7,Roulette,9.7,10.3,10.0,63.5,14.7
jotaeny,0.7,150.0,0.6,99.7,18.3,15.0,Amigos do Pitoco,16.4,16.6,16.0,11.3,7.6
jotavê,0.9,180.0,0.8,121.7,42.7,8.0,ATS Brave,42.3,30.3,45.6,99.3,54.4
jovahnii,1.0,196.6,1.0,130.5,24.5,9.3,Akrew,59.8,61.7,61.3,50.7,60.4
jow,1.1,218.6,1.1,140.7,25.6,20.4,OIP,81.9,74.2,78.3,58.5,81.6
jud1,0.8,147.8,0.8,94.4,18.2,0.0,ORN FC Esports,15.3,32.1,11.5,11.0,9.1
jules,1.0,200.9,1.2,138.1,27.6,11.0,Before,65.3,87.0,74.6,71.0,83.5
juraf,0.7,197.7,0.7,120.0,19.7,0.0,Corn Dogs,60.9,27.7,42.9,17.1,32.2
jvziN,0.6,128.0,0.4,95.0,16.0,0.0,QLQR 1,7.3,6.3,11.8,5.2,2.3
jzz,1.1,243.6,1.2,158.6,28.6,17.9,MIBR,94.8,83.3,95.1,76.1,96.1
k0chilo,1.0,219.7,1.1,144.0,30.0,7.4,REiGN,82.7,76.9,83.0,82.6,91.6
k1Ng,1.1,215.1,1.3,141.1,28.8,21.8,Incheon On Sla2ers,78.5,94.6,79.0,77.2,92.7
k1ngmai,0.6,144.0,0.6,96.4,21.6,17.9,18again,13.4,15.1,13.1,28.5,9.2
k1sa,1.0,192.5,1.0,127.5,23.1,16.2,Team Rocket,55.2,61.1,56.1,39.5,52.3
k1zy,0.9,190.1,0.8,124.3,23.8,12.9,Early Access,53.1,42.4,50.0,44.4,45.2
kaii,0.6,136.0,0.6,92.3,24.3,19.3,Bún bò Huế,9.9,15.3,10.5,49.4,12.6
kakaJESUS,1.1,200.6,1.2,131.2,18.3,23.2,3P eSports,65.0,86.7,62.6,11.1,57.4
kane,0.7,162.3,0.7,111.3,23.0,23.0,SGA,24.9,29.9,29.6,38.2,23.8
karanbit,0.8,211.0,0.7,147.0,14.0,0.0,Tunker,74.9,28.0,87.0,2.3,45.8
karmax1,0.4,120.4,0.4,86.5,27.1,14.2,Tokyo Revengers,5.3,4.4,7.1,68.3,12.5
kas,0.6,125.9,0.4,91.1,19.6,0.0,select few,6.4,5.5,9.4,16.7,3.3
katiee,0.5,131.7,0.4,86.7,15.3,0.0,TRD,8.5,5.6,7.2,4.0,1.8
kato,1.1,196.6,1.2,131.4,20.0,7.7,LUSA White,59.7,86.5,62.9,18.9,58.3
katsumi,1.1,205.9,1.2,134.4,33.4,17.0,Cloud9 White,69.9,83.0,67.9,92.5,88.4
kaz,1.0,193.6,1.1,127.9,28.2,22.1,ONi,56.7,76.0,56.6,74.3,70.6
keiz,1.0,226.7,1.0,144.3,20.0,0.0,fakezinho dos guri,86.9,59.8,83.3,18.9,66.0
kellyS,1.0,227.1,1.0,147.8,22.1,15.0,Rex Regum Qeon,87.4,66.8,87.7,32.1,74.6
keloqz,0.9,192.7,0.9,122.7,22.0,0.0,G2 Esports,55.4,52.2,47.0,31.4,43.9
keruse,0.6,138.0,0.4,83.0,13.0,0.0,Hugh Jass Construction,10.8,5.1,5.6,1.5,1.5
kev,0.9,203.9,1.0,132.3,19.2,16.6,Cosmic Divide,68.1,57.5,64.5,15.1,50.0
kevin,0.2,72.0,0.2,60.0,15.0,0.0,Rumor 2.0,0.5,0.2,1.0,3.5,0.3
keznit,1.1,252.8,1.2,165.0,23.8,17.3,KRÜ Esports,96.7,88.1,97.1,44.0,91.8
khan,0.3,76.0,0.2,55.0,6.0,0.0,TRD,0.6,0.6,0.6,0.1,0.1
khanartist,1.0,200.8,1.0,126.7,32.1,9.6,Built By Gamers Academy,65.2,65.3,54.4,89.0,74.4
kiNgg,1.1,226.5,1.2,146.9,22.2,21.7,LEVIATÁN,86.8,85.7,86.8,32.6,81.4
kid,1.1,220.6,1.3,147.7,27.1,12.8,ROLO COMPRESSOR,83.2,92.6,87.7,68.5,93.4
kingston,0.9,202.2,1.0,129.9,22.3,9.2,Resonate,66.6,67.0,60.1,33.6,57.9
kipp,0.8,148.0,0.7,99.7,21.7,5.3,ValorsGG,15.5,27.2,16.0,29.0,13.2
kirei,0.9,193.6,1.0,129.5,26.4,7.0,AstraSect,56.7,57.2,59.7,64.8,62.0
knFrosT,0.8,180.0,0.6,115.0,19.0,0.0,Nunca Tentamos,42.3,18.5,35.6,14.1,19.8
koalanoob,1.1,239.3,1.3,151.6,25.1,11.1,Ghost Gaming,93.1,90.5,90.8,54.9,92.7
koldamenta,0.9,174.1,0.9,113.8,21.9,13.0,Guild Esports,35.9,53.0,33.5,30.4,33.5
kon4n,1.1,215.2,1.1,142.1,24.6,21.5,TBK Esports,78.5,79.8,80.5,50.9,80.1
kongared,1.0,200.0,1.0,131.5,26.8,10.3,Made in Thailand,64.3,62.7,63.1,66.5,68.5
koosta,1.0,193.7,1.1,132.2,24.4,16.7,Gen.G,56.9,77.3,64.2,49.7,65.8
kouhai,0.7,145.0,0.6,97.7,22.7,21.0,GunsForHire,13.7,18.1,14.1,35.7,11.7
krain,1.1,200.0,1.3,131.8,24.1,18.3,Liberty,64.4,93.3,63.6,47.6,72.7
kumi,0.9,210.6,1.1,136.0,34.6,10.6,HypeHorizen,74.4,69.9,70.8,94.3,87.2
kunichi,0.7,176.0,0.6,120.0,24.0,0.0,Discord Kitties uwu,38.0,19.8,42.9,46.3,32.0
kurtesy,0.6,138.0,0.5,102.7,16.7,0.0,Oasis Gaming,10.8,9.6,18.5,6.6,4.5
kwn,0.8,183.0,0.8,115.0,36.0,0.0,Cyclonados,46.0,34.1,35.6,96.4,52.4
kxtieoh,0.5,108.0,0.4,70.3,23.3,12.7,Misfits Black,3.4,3.8,2.6,41.0,5.7
kyoChi,0.8,226.3,0.8,149.0,34.0,0.0,NPGTxD,86.7,42.7,88.8,93.6,87.8
laddermoves,1.2,252.6,1.4,161.3,23.0,3.5,Aspyre,96.5,96.9,96.0,38.2,92.4
lazylion,1.1,252.2,1.3,161.9,31.7,8.2,Flex Gaming,96.4,91.4,96.3,87.9,98.9
leaf,1.1,243.3,1.2,157.6,21.8,24.0,Cloud9,94.6,85.5,94.6,29.9,85.7
leakk0,1.3,239.8,1.5,162.8,28.3,0.0,EXODIA,93.3,98.0,96.5,74.9,98.1
leelee,0.8,152.2,0.7,104.5,23.0,0.0,Gen.G Black,17.8,20.0,20.5,38.2,15.6
lenne,1.0,192.8,0.9,128.7,21.9,20.2,BLEED,55.5,53.4,58.2,30.3,47.4
leo1,1.0,221.8,1.0,139.3,24.3,6.0,Flow e Amigos,84.0,68.1,75.9,49.4,75.9
let,0.9,234.7,1.1,144.3,28.7,100.0,Before,91.1,77.8,83.3,76.6,92.6
letho,1.2,230.1,1.3,152.2,20.5,12.5,leptospirose,88.9,91.3,91.4,22.0,81.8
lewwY,0.4,163.0,0.5,103.0,7.0,0.0,Divided Sons,25.4,6.9,18.8,0.2,5.8
lf9W,0.9,229.7,0.8,148.0,20.3,0.0,TEAM BGS,88.7,42.8,87.9,20.9,62.6
lian,0.6,202.0,0.7,119.0,19.0,0.0,Anime Aimers,66.5,25.0,41.5,14.1,32.0
liazzi,1.1,257.2,1.2,163.1,21.5,21.8,Liberty,97.1,88.5,96.6,28.0,87.4
lipw,1.1,227.6,1.2,145.6,28.5,5.4,Maniacos da Mira,87.7,87.6,85.2,75.9,94.1
lissa,0.9,187.1,1.0,131.8,31.8,6.4,Gamelanders Purple,49.9,59.5,63.6,88.3,69.8
litzZ,0.8,186.0,0.7,129.0,23.3,0.0,Looking for Contract,49.0,25.5,58.8,41.0,40.3
lopesBoy,0.9,191.2,0.8,128.7,25.0,27.2,não temos um plano,54.0,41.1,58.2,54.1,50.9
lore,0.8,186.9,0.8,119.3,25.7,14.6,SHOWRUNNERS,49.7,34.1,42.0,59.4,43.7
lovely,1.0,224.6,1.0,147.4,26.2,6.9,ROLO COMPRESSOR,85.8,60.9,87.3,63.2,83.1
lu1sx,0.9,154.9,0.8,104.2,28.7,4.7,doidera,19.4,33.3,20.3,76.6,32.5
luck,0.7,137.9,0.6,96.9,16.9,0.0,Skyline Rebaixado,10.4,15.6,13.4,7.1,4.7
lugn,0.9,207.2,1.0,137.5,21.2,16.8,Só Deus Sabe,71.3,57.8,73.5,26.2,58.7
lukzera,0.9,169.4,0.9,108.2,22.3,20.5,TBK Esports,30.7,48.3,24.9,33.6,28.6
luqz,1.3,242.8,1.6,160.8,34.1,18.2,Rise Gaming,94.4,98.8,95.9,93.9,99.7
luscaah,1.1,249.0,1.6,166.2,33.8,12.1,Arca do Plato,95.8,99.1,97.6,93.2,99.7
luxdex,0.8,155.0,0.8,105.0,21.0,0.0,North Stars,19.6,32.8,21.0,24.9,16.4
lya,0.7,144.9,0.7,99.2,19.0,9.2,leptospirose,13.6,21.9,15.5,14.1,8.3
lz,0.9,209.0,0.9,141.0,28.4,29.0,Supremacyy,72.9,49.3,78.8,75.4,75.5
m1nh,0.4,100.4,0.3,67.6,36.9,12.2,Team AIYA,2.4,1.5,2.3,97.1,17.7
m2skyy,0.6,163.7,0.6,106.7,30.0,8.0,SYR,25.9,18.1,22.9,82.6,32.5
m4ndzin,0.9,195.0,1.0,132.6,28.5,14.4,VIM TIRAR ORG GRANDE,58.4,60.2,64.8,75.9,69.1
mNdS,1.0,173.8,1.0,114.6,29.0,19.0,MIBR,35.6,60.8,34.8,78.9,51.7
mada,1.0,215.3,1.1,140.9,24.0,16.3,Shopify Rebellion,78.6,72.5,78.6,47.1,75.8
majed,0.5,132.3,0.6,109.3,36.3,0.0,Area of Effect,8.9,12.4,26.3,96.7,30.9
maju,0.6,176.0,0.7,104.0,14.0,0.0,LionHeart,38.0,25.0,20.0,2.3,12.7
manual,0.6,121.9,0.5,84.7,17.7,10.0,Last Resistance,5.6,9.7,6.2,9.4,2.4
marcelintb,1.0,173.2,1.2,113.1,28.4,32.6,ROLO COMPRESSOR,34.9,88.4,32.3,75.5,59.6
marfood,0.6,180.0,0.6,113.0,28.0,0.0,Divided Sons,42.3,14.9,32.0,73.0,36.5
mari,0.7,153.0,0.4,113.3,22.3,0.0,eu e as 4 mulas,18.4,6.2,32.6,33.6,14.1
marky,0.6,140.4,0.5,99.0,21.7,10.8,Oasis Gaming,12.0,9.5,15.4,29.2,8.6
marouS,0.8,190.0,0.7,117.0,26.0,0.0,Tidal,52.8,25.8,38.8,61.7,41.9
maruii,1.0,228.0,1.2,155.6,25.0,40.0,Amollang,87.9,88.4,93.2,54.1,91.2
matheuzin,1.0,201.4,1.1,131.1,21.9,13.3,TBK Esports,66.1,70.1,62.5,30.4,58.8
maxie,1.0,193.5,1.0,128.3,28.0,21.7,BLEED,56.5,66.3,57.6,73.0,67.4
maybell,0.9,189.9,0.9,125.0,24.4,16.8,GyuBeueumJang,52.6,45.1,51.2,49.8,47.6
mazin,0.9,195.2,1.0,129.1,28.4,19.9,FURIA,58.7,62.1,58.9,75.6,68.1
mcn,0.9,144.2,0.9,90.2,17.7,6.5,Galaxy Carrots,13.5,47.1,9.0,9.3,11.1
meL,1.2,240.9,1.4,152.2,24.1,12.7,Cloud9 White,93.7,96.2,91.4,47.3,92.6
mean,0.5,184.0,0.6,117.0,64.0,0.0,Medics,46.7,14.9,38.8,100.0,48.4
medo,1.0,217.3,1.0,142.0,24.6,34.1,Alpha United,80.7,62.4,80.3,50.8,74.7
mega,1.2,232.1,1.4,152.1,26.8,44.2,Bomb Crypto,90.1,97.4,91.3,66.7,95.5
mel,0.6,150.0,0.6,94.7,16.0,10.0,eu e as 4 mulas,16.4,14.7,11.6,5.2,5.0
mero,0.8,173.2,0.8,119.4,24.6,11.3,Primary Gaming,34.9,37.2,42.1,50.7,37.4
micr0,0.9,176.6,0.9,112.7,21.6,8.9,South Built Esports,38.7,46.4,31.6,28.4,31.2
miffy,0.8,254.0,0.9,181.0,34.0,0.0,Bún bò Huế,96.7,53.2,99.4,93.6,95.3
miggie,1.0,189.1,1.0,124.4,29.6,10.9,HypeHorizen,51.6,58.8,50.3,81.0,63.3
mikshak,0.9,202.1,0.9,135.5,19.5,5.5,Hyperspace Dark,66.5,52.6,70.1,16.3,50.2
mina,1.1,221.4,1.2,139.8,22.7,18.9,Zero MarksMen Black,83.8,84.9,76.5,35.9,77.1
mindfreak,1.1,182.3,1.1,117.6,30.1,20.5,Paper Rex,45.1,78.5,39.7,83.3,65.2
ming,0.3,95.3,0.3,70.6,22.4,0.0,604,1.9,1.2,2.7,34.5,4.0
miniature,1.1,226.9,1.2,150.3,25.3,16.1,ADHD,87.2,89.5,89.7,56.7,91.1
minus,1.0,228.0,1.1,148.1,28.1,25.9,Team Mystic,87.9,75.3,88.1,73.7,91.5
misty,0.9,213.1,0.9,137.2,21.4,0.0,Royal life,76.8,47.4,73.2,27.6,57.3
miszero,0.8,160.0,0.8,112.0,21.0,15.0,Rose,23.0,32.8,30.8,24.9,20.3
mitch,1.0,193.0,1.1,127.1,18.4,12.9,Cloud9,55.9,73.8,55.3,11.7,47.1
mittens,0.7,166.5,0.7,110.4,24.2,0.0,Stars Horizon Venus,28.3,20.6,28.0,48.7,24.9
miuz,1.1,221.3,1.1,147.3,24.3,0.0,BOD Esports,83.6,70.3,87.3,49.4,80.7
mizu,0.9,174.5,0.9,115.0,28.0,3.1,9z Team,36.1,44.5,35.6,73.0,45.0
mobi,0.9,176.0,1.2,126.8,34.4,13.4,Hugh Jass Construction,38.0,85.3,54.7,94.0,73.9
momo,0.6,168.3,0.6,105.0,17.0,0.0,GodGamers,29.9,16.6,21.0,7.5,10.4
monSi,0.9,175.5,0.9,118.2,27.6,5.6,Built By Gamers Academy,37.5,47.7,40.4,71.3,47.2
moose,1.1,203.3,1.4,135.5,25.2,15.8,Shopify Rebellion,67.4,95.4,70.1,56.0,79.7
moura,1.1,170.4,1.1,113.7,23.5,12.3,3P eSports,31.9,69.6,33.2,41.7,41.1
mpX,0.7,125.3,0.6,84.9,22.4,9.4,Flow e Amigos,6.4,18.6,6.2,34.5,8.4
mummAy,1.2,243.5,1.6,155.8,21.5,29.5,Andbox,94.8,98.6,93.5,27.7,88.6
munsoo,0.8,194.0,0.8,131.8,23.0,0.0,FIRST PIECE,57.2,35.6,63.5,38.2,46.5
muri,1.1,218.8,1.2,144.3,19.8,18.1,ORN FC Esports,81.9,81.2,83.3,17.9,70.9
murizzz,0.9,189.8,0.9,124.8,23.8,13.6,Keyd Stars,52.4,53.9,51.0,44.1,48.8
mw1,0.7,174.3,0.6,107.3,20.7,25.0,ChillinWithFriends,36.0,14.6,23.8,22.7,15.8
mwzera,1.1,239.1,1.1,155.5,18.8,15.9,Keyd Stars,93.1,75.7,93.2,13.1,75.0
mxm,1.1,219.2,1.3,142.4,34.8,18.5,Só Deus Sabe,82.2,91.8,81.0,94.8,96.3
mzr,0.8,168.5,0.8,106.0,18.0,0.0,Moonrise Black,30.1,32.2,22.0,10.5,15.0
n1nety,0.4,100.0,0.3,66.0,30.0,0.0,FaRt Clan,2.4,1.3,1.9,82.6,13.4
n1zzy,1.1,229.0,1.0,158.6,25.6,0.0,Fancy United Esports,88.3,63.0,95.0,58.2,85.7
n8zy,0.9,241.2,0.9,165.2,22.9,4.1,Spectral Purple,93.8,46.5,97.2,36.8,74.7
nAts,1.2,224.0,1.3,144.2,31.1,23.8,M3 Champions,85.5,93.9,83.2,86.6,96.0
nPanda,1.0,190.1,1.0,128.6,36.8,25.1,Zenigma Alpha,53.0,56.8,57.9,97.0,71.0
nTK,0.9,189.6,0.9,116.1,24.7,25.9,Team Big BAAM,52.2,45.9,37.7,52.1,44.4
nZo,0.5,135.0,0.4,98.6,18.4,0.0,Tokyo Revengers,9.7,3.0,15.1,11.5,3.7
na1ne,0.3,102.0,0.3,71.0,10.0,0.0,Furnace e-sports,2.6,2.1,2.7,0.5,0.6
naio,0.9,209.0,0.8,128.3,24.3,23.0,UNB Green Owls,72.9,37.8,57.5,49.4,54.4
nandinh0,0.8,155.0,0.8,97.9,25.4,17.8,Botafogo eSports,19.6,33.0,14.3,57.3,24.5
napkin,0.7,151.4,0.8,99.6,21.7,11.2,New Moon,17.3,33.6,15.8,29.3,15.5
nat1,1.0,182.8,1.0,122.8,19.8,4.1,Team Liquid Brazil,45.7,61.9,47.2,18.2,39.9
nate,1.0,190.8,1.1,126.4,30.2,13.4,Team Reckaroo,53.5,74.7,53.7,83.6,71.3
nathanvivs,0.7,200.0,0.6,132.3,29.7,0.0,Ego peekers,64.1,18.2,64.4,81.3,58.4
natz,0.9,209.3,1.1,134.0,23.6,16.7,Alter Ego,73.2,69.4,67.6,42.2,67.0
nauta,1.1,215.7,1.0,145.3,27.3,25.0,JAMPA e-Sports,79.0,63.7,84.9,69.9,83.3
nautic,1.1,194.1,1.3,130.5,20.0,5.6,StarBound,57.4,90.7,61.5,18.9,58.6
naxy,0.9,186.0,1.0,120.5,17.7,18.1,Team Liquid Brazil,49.0,56.8,43.7,9.4,35.4
ndk,0.8,202.5,0.9,128.6,14.1,3.9,tropa da realeza,66.9,47.8,57.9,2.6,40.6
neT,1.0,189.6,1.0,125.6,31.1,11.3,The Guard,52.2,68.3,52.5,86.8,69.3
nedg,0.8,166.6,0.7,113.1,17.0,9.8,Archons,28.5,27.5,32.2,7.5,15.3
neongod,1.0,199.2,1.0,129.2,17.5,15.8,KPZ,63.2,57.0,59.2,8.6,44.5
nephh,0.8,178.8,0.8,115.6,24.0,8.2,Gaimin Gladiators,41.3,40.6,36.8,46.3,37.4
neptune,1.1,206.7,1.1,136.1,23.7,22.4,NYFU,70.7,80.7,71.2,43.7,71.8
nerve,1.1,197.4,1.1,129.6,26.1,18.1,Cosmic Divide,60.6,80.6,59.8,62.5,70.7
neth,1.0,199.8,1.1,131.0,25.8,17.3,Crazy Raccoon,63.8,77.1,62.4,59.9,70.5
